"","X.1","X","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_offensive","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","injury_stoppage_in_chain","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_cut_back","pass_end_location","pass_height","pass_inswinging","pass_length","pass_no_touch","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_deflected","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_one_on_one","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","pass_goal_assist","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","shot_shot_shot_assist","goalkeeper_shot_saved_to_post","shot_saved_to_post","dribble_nutmeg","foul_won_penalty","goalkeeper_punched_out","pass_deflected","pass_miscommunication","pass_straight","half_start_late_video_start","goalkeeper_shot_saved_off_target","shot_redirect","shot_saved_off_target","dribble_no_touch","goalkeeper_success_in_play","goalkeeper_success_out","player_off_permanent","goalkeeper_lost_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"2883",109842,383289,"","","","","","",NA,"[87.9, 59.6]","","","","",NA,"","","","","","",0.299415,"","","","","","",NA,NA,NA,NA,NA,NA,"bc54a42c-bbf2-4559-91af-6b3072630b98",2710,"","","[87.9, 59.8]",3901916,77,"",0.008806471,0.009373266,-0.0005667955,0.02848369,0.026450895,0.002032796,0.0025995914,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",166,"Kaizer Chiefs FC",3709,"['186214a0-38a4-4a96-8e79-4d6031e6474d', 'd78b43d1-e4ab-4a7f-b170-59b541002be0', 'e933f194-4dc9-4d0b-9db9-9efb6e2358c9']",24,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:32:24.082","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.1366666666667,17.2125
"2884",109847,383308,"","","","","","",NA,"[92.5, 77.1]","","","","",NA,"","","","","","",0.636849,"","","","","","",NA,NA,NA,NA,NA,NA,"ff093158-3eda-4578-bb06-5dedda91928b",2779,"","","[93.4, 77.9]",3901916,78,"",0.008399841,0.008237056,0.0001627849,0.023471463,0.024884868,-0.0014134049,-0.0015761899,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",168,"Kaizer Chiefs FC",3709,"['7f22af44-1e4d-4c87-af08-63be30e1fbd6', 'b5e9cc7b-388a-418f-8a5f-49df8aca69db']",22,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:33:22.104","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",80.9033333333333,1.82749999999999
"2885",109850,383316,"","","","","","",NA,"[94.9, 64.1]","","","","",NA,"","","","","","",1.317565,"","","","","","",NA,NA,NA,NA,NA,NA,"efebad7e-d608-4a63-9749-1483a439cd9e",2806,"","","[94.9, 62.4]",3901916,78,"",0.009517032,0.008571372,0.0009456594,0.031015996,0.03166092,-0.0006449223,-0.0015905816,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",168,"Kaizer Chiefs FC",3709,"['b38c8851-c571-4953-bbc8-0e99384040d5', 'fb735d66-46cb-4dc6-bf20-95b63326a333']",47,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:33:47.483","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",82.2033333333333,15.0025
"2886",109851,383318,"","","","","","",NA,"[99.9, 75.8]","","","","",NA,"","","","","","",0.509639,"","","","","","",NA,NA,NA,NA,NA,NA,"f686130f-8439-4d88-8f4d-630d6edfb659",2812,"","","[99.9, 75.8]",3901916,78,"",0.008051991,0.008051991,0,0.026118113,0.026118113,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",168,"Kaizer Chiefs FC",3709,"['18f9ad3e-4391-4af1-b8a3-881ebbb961ae', 'db3a0cbd-57c2-46d6-b270-cacd177de816']",53,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:33:53.611","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",86.5366666666667,3.6125
"2887",109860,383338,"","","","","","",NA,"[74.2, 19.2]","","","","",NA,"","","","","","",0.036835,"","","","","","",NA,NA,NA,NA,NA,NA,"c5b71d5a-5bfc-476e-8c4e-7afc6a6b6414",2900,"","","[74.2, 19.2]",3901916,82,"",0.009217139,0.009217139,0,0.021994825,0.021994825,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Counter","Ashley Du Preez",66714,"Center Forward",170,"Kaizer Chiefs FC",3709,"['1cb6e7a5-51a5-4343-9e68-e2f7ed1fee62', 'e40331df-019d-4382-8f5f-e2c942fa1d3f']",40,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:37:40.506","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",64.2633333333333,51.7225
"2888",109867,383353,"","","","","","",NA,"[117.0, 12.1]","","","","",NA,"","","","","","",1.634499,"","","","","","",NA,NA,NA,NA,NA,NA,"8b290957-9bcc-4ef5-ab1d-313ecc2b24f7",2984,"","","[115.7, 22.5]",3901916,87,"",0.008340261,0.008934779,-0.0005945181,0.027459133,0.012262049,0.015197084,0.015791602,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",176,"Kaizer Chiefs FC",3709,"['4831a589-c57a-45a2-b207-61ef6f48467f', '957e7ff5-c669-4c99-a05e-66a162fec969', 'b94de81b-25cb-4aab-a8cd-80c154bb0e6c']",17,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:42:17.714","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",100.23,48.9175
"2889",109873,383367,"","","","","","",NA,"[100.2, 42.2]","","","","",NA,"","","","","","",1.985465,"","","","","","",NA,NA,NA,NA,NA,NA,"6f6a6603-044d-41e7-8f19-98e876405218",3075,"","","[100.2, 45.2]",3901916,89,"",0.0100437505,0.0075327037,0.0025110468,0.07742987,0.0760029,0.001426965,-0.0010840818,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Free Kick","Ashley Du Preez",66714,"Center Forward",181,"Kaizer Chiefs FC",3709,"['82ecac3c-2f67-4595-8e33-83c993dc2087', '874d02c6-f383-4553-b299-673a3c1e6e7a', 'ecb29e33-6a78-49f3-9c44-e785892ebd91']",24,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:44:24.445","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",86.7966666666667,29.6225
"2890",109881,383407,"","","","","","",NA,"[86.2, 13.9]","","","","",NA,"","","","","","",1.764778,"","","","","","",NA,NA,NA,NA,NA,NA,"a2260c62-3b5d-41a1-9367-deaa3b165f27",3259,"","","[85.8, 9.8]",3901916,93,"",0.009069506,0.009123952,-5.4446e-05,0.021371784,0.020556614,0.0008151699,0.0008696159,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",193,"Kaizer Chiefs FC",3709,"['3bb89dba-a5bc-4582-b300-4166752384e6', '4b396842-db2c-45dc-8493-978ea7ac7e26', 'b18f64c7-c4b3-433f-bdd7-53e71cdd8e5e']",40,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:48:40.990","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.3166666666667,59.7125
"2891",109882,383408,"","","","","","",NA,"[86.0, 20.0]","","","","",NA,"","","","","","",0.852591,"","","","","","",NA,NA,NA,NA,NA,NA,"4054d80b-a936-4189-a6a0-55f72f7997a5",3262,"","","[86.2, 13.9]",3901916,93,"",0.009745745,0.009069506,0.0006762389,0.024087913,0.021371784,0.0027161296,0.0020398907,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",193,"Kaizer Chiefs FC",3709,"['335a0ccc-5579-4081-a05f-e56be700afcc', '4b396842-db2c-45dc-8493-978ea7ac7e26', 'b18f64c7-c4b3-433f-bdd7-53e71cdd8e5e', 'b813dfab-bb6a-41fc-a1ab-c6f2a8beaf3b']",42,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:48:42.755","Carry","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.6633333333333,56.2275
"2892",109983,383682,"","","","","","",NA,"","","","","",NA,"","True","","","","",0.781145,"","","","","","",NA,NA,NA,NA,NA,NA,"f93b5d12-5c85-47f7-86eb-33ded632a212",2212,"","","[41.4, 76.9]",3901916,60,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Keeper","Ashley Du Preez",66714,"Left Wing",125,"Kaizer Chiefs FC",3709,"['459c8df1-c473-42c2-9b02-c3adfd0507c8', 'e2968a5c-48b2-45be-bf05-9509d2f30399']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:15:05.353","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",35.8366666666667,2.6775
"2893",109993,383707,"","","","","","",NA,"","","","","",NA,"","","","","","",0.514674,"","","","","","",NA,NA,NA,NA,NA,NA,"4e44cfd7-9a3c-458c-b673-391cb3d3fb2e",2426,"","","[55.1, 5.2]",3901916,68,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Left Wing",143,"Chippa United FC",3717,"['5af048b5-cdd1-4bf2-97b1-4566edaa4fd3', 'cfb0d22e-ca23-4f93-a970-b43213497c01']",17,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:23:17.445","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",47.71,63.6225
"2894",110023,383789,"","","","","","",NA,"","","","","",NA,"","","","","","",1.376232,"","","","","","",NA,NA,NA,NA,NA,NA,"5cd3dda4-75b3-4866-a093-e2cec796fe92",3031,"","","[110.4, 27.3]",3901916,88,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",179,"Chippa United FC",3717,"['736616fe-8d71-422c-9950-d4de6dd1da78']",24,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:43:24.498","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",95.6366666666667,44.8375
"2895",110031,383812,"","","","","","",NA,"","","","","",NA,"","","","","","",0.65689,"","","","","","",NA,NA,NA,NA,NA,NA,"f63d29c5-9989-4102-b978-9fd53929a68e",3226,"","","[80.3, 3.2]",3901916,92,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",189,"Kaizer Chiefs FC",3709,"",31,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:47:31.005","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",69.55,65.3225
"2896",110056,383891,"","","","","","",NA,"","","","","",NA,"","","","","","Aerial Lost",0,"","","","","","",NA,NA,NA,NA,NA,NA,"6bce84ee-9cc9-489b-8459-47c6da7c28d7",2756,"","","[97.8, 59.9]",3901916,78,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",166,"Kaizer Chiefs FC",3709,"['46680208-db3a-4d23-bb2c-bcc907059d8d']",4,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:33:04.643","Duel","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",84.7166666666667,17.1275
"2897",110058,383896,"","","","","","",NA,"","","","","",NA,"","","","","","Aerial Lost",0,"","","","","","",NA,NA,NA,NA,NA,NA,"40383795-0d96-45ba-b2e4-9756c4c8b032",2971,"","","[86.3, 41.8]",3901916,87,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",176,"Kaizer Chiefs FC",3709,"['fbaf4901-5bc8-44f2-aacf-f3d30d1ac8a2']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:42:05.401","Duel","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.75,32.5125
"2898",110095,384006,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"12a94409-c2f7-4912-bdf1-1b96fd1dcb45",2204,"","","[58.7, 76.3]",3901916,60,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Keeper","Ashley Du Preez",66714,"Left Wing",125,"Kaizer Chiefs FC",3709,"",0,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:15:00.372","Ball Recovery","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",50.83,3.1875
"2899",110100,384021,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"d78b43d1-e4ab-4a7f-b170-59b541002be0",2709,"","","[87.9, 59.8]",3901916,77,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",166,"Kaizer Chiefs FC",3709,"['e933f194-4dc9-4d0b-9db9-9efb6e2358c9']",24,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:32:24.082","Ball Recovery","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.1366666666667,17.2125
"2900",110102,384025,"","","","True","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"cbdd8b3c-bdea-4406-918b-ba115878589e",2755,"","","[97.8, 59.9]",3901916,78,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",166,"Kaizer Chiefs FC",3709,"",3,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:33:03.025","Ball Recovery","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",84.7166666666667,17.1275
"2901",110107,384037,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"957e7ff5-c669-4c99-a05e-66a162fec969",2983,"","","[115.7, 22.5]",3901916,87,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",176,"Kaizer Chiefs FC",3709,"['b94de81b-25cb-4aab-a8cd-80c154bb0e6c']",17,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:42:17.714","Ball Recovery","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",100.23,48.9175
"2902",110125,384074,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"792bb0a2-e661-49f5-b5b9-de00defc21a1",2255,"","","[111.2, 20.7]",3901916,62,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Counter","Ashley Du Preez",66714,"Left Wing",129,"Kaizer Chiefs FC",3709,"['9be86857-9ec9-47f6-bed8-50318c1a8d1f']",43,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:17:43.783","Dispossessed","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",96.33,50.4475
"2903",110126,384078,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"3d3b035a-8837-46ed-8e5d-6dffd7f14231",2537,"","","[74.4, 77.9]",3901916,71,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",151,"Kaizer Chiefs FC",3709,"['2e9aee5e-cc26-4b03-9ad3-8c2a2ba3310d', 'a8c99881-4346-4994-b152-4cc3aeadcbeb']",58,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:26:58.814","Dispossessed","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",64.4366666666667,1.82749999999999
"2904",110130,384083,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"186214a0-38a4-4a96-8e79-4d6031e6474d",2711,"","","[87.9, 59.6]",3901916,77,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",166,"Kaizer Chiefs FC",3709,"['c9fb3df3-54fa-4c66-80f7-6ec851207223', 'e933f194-4dc9-4d0b-9db9-9efb6e2358c9']",24,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:32:24.382","Dispossessed","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.1366666666667,17.3825
"2905",110133,384087,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"b0938cc9-a6a8-43d2-9627-0ecbc1df4cb3",2907,"","","[101.4, 22.5]",3901916,82,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Counter","Ashley Du Preez",66714,"Center Forward",170,"Kaizer Chiefs FC",3709,"['7a787b8d-f538-440f-9ea7-1b0f23d5a3a6']",45,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:37:45.121","Dispossessed","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",87.8366666666667,48.9175
"2906",110172,384217,"","","","","","",NA,"","","","","",NA,"","","Incomplete","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"4831a589-c57a-45a2-b207-61ef6f48467f",2985,"","","[117.0, 12.1]",3901916,87,"",0.0039440333,0.008340261,-0.0043962277,0.010526737,0.027459133,-0.016932396,-0.012536169,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",176,"Kaizer Chiefs FC",3709,"['b94de81b-25cb-4aab-a8cd-80c154bb0e6c', 'cdd541c8-db89-46c0-9aec-7a80ee8ff2b2']",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:42:19.348","Dribble","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",101.356666666667,57.7575
"2907",110174,384221,"","","","","","",NA,"","","","","",NA,"","","Complete","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"4b396842-db2c-45dc-8493-978ea7ac7e26",3261,"","","[86.2, 13.9]",3901916,93,"",0.009069506,0.009069506,0,0.021371784,0.021371784,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",193,"Kaizer Chiefs FC",3709,"['b18f64c7-c4b3-433f-bdd7-53e71cdd8e5e']",42,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:48:42.755","Dribble","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.6633333333333,56.2275
"2908",110180,384244,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"f32a27e1-bf12-4b1b-98fd-c044cbb73c79",2317,"","Lost Out","[86.2, 10.8]",3901916,64,"",0.007928413,0.011451218,-0.003522805,0.009592617,0.011180445,-0.0015878277,0.0019349772,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Goal Kick","Ashley Du Preez",66714,"Left Wing",133,"Chippa United FC",3717,"['4b4183c8-6ed4-4cd6-bb8d-7d0cf30baf8e']",42,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:19:42.526","Interception","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.6633333333333,58.8625
"2909",110185,384288,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"62f19eb2-3bae-465b-95f5-4cafb86ef3f3",2987,"","","[117.0, 13.9]",3901916,87,"",0.0039440333,0.0053432914,-0.0013992582,0.010526737,0.0151547855,-0.0046280483,-0.0032287901,"","True","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",176,"Kaizer Chiefs FC",3709,"",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:42:19.681","Block","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",101.356666666667,56.2275
"2910",110205,384347,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"53c5d556-c239-4dc4-80c8-c9f497e48466",2875,"","","",3901916,80,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",168,"Kaizer Chiefs FC",3709,"",16,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:35:16.941","Injury Stoppage","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",0,0
"2911",111227,387832,"","","","","","",NA,"","","","","",NA,"","","","","","",5.794438,"","","","","","",NA,NA,NA,NA,NA,NA,"0359dd0b-d54c-4096-afb0-a48f6f255f89",412,"","","[111.1, 16.5]",3901914,9,"",0.0056666103,0.008901484,-0.003234874,0.012511101,0.04413193,-0.03162083,-0.028385956,"","","",1.5608133,"","Left Foot","True","","[111.7, 76.6]","High Pass","",60.102997,"","Incomplete","",34,"Midfield third - Left - To right - Long - High Pass",0.9999999877,0.2786818445,"","","True","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",23,"Stellenbosch FC",3710,"['3a63d871-761e-4a41-9d12-b871b6b7557e']",11,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:09:11.238","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",96.2433333333333,54.0175
"2912",111235,387862,"","","","","","",NA,"","","","","",NA,"","","","","","",3.734511,"","","","","","",NA,NA,NA,NA,NA,NA,"c3d8b8fd-add0-4b27-81b9-94b1d0d6ffae",523,"","","[67.8, 21.4]",3901914,11,"",0.009554633,0.010202417,-0.0006477842,0.008440629,0.009073866,-0.000633237,1.45473e-05,"","","",-1.5419582,"","Head","","","[68.4, 0.6]","High Pass","",20.808653,"","Out","",27,"Midfield third - Left - To left - Short - Ground Pass",0.6155314512,0.6434841752,"Antonio Van Wyk","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",26,"Stellenbosch FC",3710,"['29e64336-0a62-47d3-86ef-7c57b3547167']",22,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:11:22.778","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",58.7166666666667,49.8525
