"","player","type","duel_outcome","interception_outcome","spad_x","spad_y"
"357","Iqraam Rayners","Pressure","","",52.8233333333333,37.7825
"358","Iqraam Rayners","Pressure","","",69.4633333333333,4.8875
"359","Iqraam Rayners","Pressure","","",97.7166666666667,55.2925
"360","Iqraam Rayners","Pressure","","",39.9966666666667,49.1725
"361","Iqraam Rayners","Pressure","","",93.3833333333333,43.2225
"362","Iqraam Rayners","Pressure","","",59.8433333333333,60.5625
"363","Iqraam Rayners","Pressure","","",36.79,52.3175
"364","Iqraam Rayners","Pressure","","",47.19,4.6325
"365","Iqraam Rayners","Pressure","","",41.47,11.4325
"366","Iqraam Rayners","Pressure","","",48.1433333333333,18.4025
"367","Iqraam Rayners","Pressure","","",87.1433333333333,32.5975
"368","Iqraam Rayners","Pressure","","",33.3233333333333,57.0775
"369","Iqraam Rayners","Pressure","","",64.9566666666667,23.0775
"370","Iqraam Rayners","Pressure","","",61.8366666666667,27.1575
"371","Iqraam Rayners","Pressure","","",46.93,33.7025
"372","Iqraam Rayners","Pressure","","",22.8366666666667,23.5875
"373","Iqraam Rayners","Pressure","","",89.9166666666667,10.9225
"374","Iqraam Rayners","Pressure","","",91.3033333333333,42.4575
"375","Iqraam Rayners","Duel","Success In Play","",39.5633333333333,11.8575
"376","Iqraam Rayners","Duel","","",68.0766666666667,17.6375
"377","Iqraam Rayners","Duel","","",60.2766666666667,33.8725
"378","Iqraam Rayners","Duel","","",73.1033333333333,14.3225
"379","Iqraam Rayners","Duel","Success In Play","",62.0966666666667,21.5475
"380","Iqraam Rayners","Duel","","",68.5966666666667,20.2725
