"","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_nutmeg","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_end_location","pass_goal_assist","pass_height","pass_inswinging","pass_length","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_straight","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_shot_shot_assist","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","injury_stoppage_in_chain","pass_cut_back","pass_deflected","pass_miscommunication","pass_no_touch","shot_one_on_one","block_offensive","goalkeeper_punched_out","goalkeeper_shot_saved_off_target","shot_saved_off_target","shot_deflected","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","goalkeeper_shot_saved_to_post","shot_saved_to_post","foul_won_penalty","half_start_late_video_start","shot_redirect","dribble_no_touch","goalkeeper_lost_out","goalkeeper_success_in_play","player_off_permanent","goalkeeper_success_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"460","","","","","","","","","","","","","","","","","","","",1.519986,"","","","","","","","","","","","","b68ac752-6961-4685-8d2a-2ccd73571671",510,"","[114.5, 73.0]",3901946,12,"",0.009412714,0.008761309,0.0006514052,0.18487911,0.029722298,0.1551568,0.1545054,"","","",-1.7715932,"9525562d-184e-4e81-a48b-d26c31f1974f","Right Foot","True","[107.6, 39.1]","","Ground Pass","",34.595085,"","",40,"Attacking third - Right - To left - Short - High Pass",0.9999549955,0.1029626876,"Iqraam Rayners","True","","","","","",1,"From Throw In","Jayden Adams",65761,"Left Wing",28,"Stellenbosch FC",3710,"['6b5d2a82-7560-4d33-b527-9d3750fccfd2']",6,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:12:06.902","Pass","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","",98.8,6.375
"560","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","6b5d2a82-7560-4d33-b527-9d3750fccfd2",511,"","[107.6, 39.1]",3901946,12,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",28,"Stellenbosch FC",3710,"['b68ac752-6961-4685-8d2a-2ccd73571671']",8,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:12:08.421","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.82,35.19
"58","","","","","","","","","","","","","","","","","","","",0.906313,"","","","","","","","","","","","","9525562d-184e-4e81-a48b-d26c31f1974f",512,"","[107.6, 39.1, 0.22]",3901946,12,"",0.009412714,0.009412714,0,0,0.18487911,-0.18487911,-0.18487911,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",28,"Stellenbosch FC",3710,"['06f0eb2e-f35b-42a7-9a09-01947928114a']",8,"","Right Foot","[120.0, 42.4, 6.5]","True","[{'location': [109.8, 41.4], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.0, 70.4], 'player': {'id': 124278, 'name': 'Edson Daniel Castillo García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 59.7], 'player': {'id': 134568, 'name': 'Moegamat Yusuf Maart'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.3, 47.6], 'player': {'id': 69181, 'name': 'Tebogo Potsane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [84.6, 60.3], 'player': {'id': 66714, 'name': 'Ashley Du Preez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [109.7, 60.4], 'player': {'id': 202033, 'name': 'Genino Palace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.3, 60.9], 'player': {'id': 65550, 'name': 'Reeve Frosler'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.6, 49.2], 'player': {'id': 70252, 'name': 'Thatayaone Ditlhokwe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [118.4, 41.3], 'player': {'id': 140924, 'name': 'Brandon Petersen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.7, 59.8], 'player': {'id': 65744, 'name': 'Mduduzi Mdantsane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [111.3, 43.4], 'player': {'id': 65267, 'name': 'Spiwe Given Msimango'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 40.3], 'player': {'id': 65766, 'name': 'Alton Zitha Kwinika'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.5, 58.4], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [86.4, 59.2], 'player': {'id': 68032, 'name': 'Sibongiseni Mthethwa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [104.9, 66.3], 'player': {'id': 68611, 'name': 'Dean David van Rooyen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",0.0440539196,NA,NA,"b68ac752-6961-4685-8d2a-2ccd73571671","Off T",0,-0.1430850327,"",0.14308503,"Half Volley","Open Play","","","","Stellenbosch FC",3710,"00:12:08.427","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.82,34.8075
"361","","","","","","","","","","","","","","","","","","","",3.359999,"","","","","","","","","","","","","a4a18d90-437d-40cd-85c7-2074bec610e2",1279,"","[46.0, 11.8]",3901946,32,"",0.00844029,0.009810387,-0.0013700975,0.022178788,0.013920256,0.008258532,0.009628629,"","","",-0.14189705,"f21f3a4f-4443-4607-a586-191a4aa221f4","Right Foot","","[86.6, 6.0]","","Ground Pass","",41.01219,"","",13,"Midfield third - Left - Forwards - Short - High Pass",0.535084404,0.611479044,"Iqraam Rayners","True","","","","","",1,"Regular Play","Jayden Adams",65761,"Left Wing",71,"Stellenbosch FC",3710,"['f8d9eddf-bd0f-4a71-b4d5-754499078e72']",33,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:32:33.011","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",39.4333333333333,58.395
"461","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","f8d9eddf-bd0f-4a71-b4d5-754499078e72",1280,"","[86.6, 6.0]",3901946,32,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",71,"Stellenbosch FC",3710,"['a4a18d90-437d-40cd-85c7-2074bec610e2']",36,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:32:36.371","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",74.62,63.325
"561","","","","","","","[99.7, 20.4]","","","","","","","","","","","","",2.767217,"","","","","","","","","","","","","8f0523ea-8d8c-42ae-a702-89fee1d72947",1281,"","[86.6, 6.0]",3901946,32,"",0.009012576,0.00844029,0.0005722865,0.03618654,0.022178788,0.014007751,0.013435464,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",71,"Stellenbosch FC",3710,"['f21f3a4f-4443-4607-a586-191a4aa221f4', 'f8d9eddf-bd0f-4a71-b4d5-754499078e72']",36,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:32:36.371","Carry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",74.62,63.325
"59","","","","","","","","","","","","","","","","","","","",0.115707,"","","","","","","","","","","","","f21f3a4f-4443-4607-a586-191a4aa221f4",1282,"","[99.7, 20.4, 0.0]",3901946,32,"",0.009012576,0.009012576,0,0.01049777,0.03618654,-0.025688767,-0.025688767,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",71,"Stellenbosch FC",3710,"['05601293-0bfd-4d8a-b0cc-adaae46749e2', 'c9fbc42f-8c47-4fdb-9372-e31c7c51eaed']",39,"","Right Foot","[101.3, 22.1]","","[{'location': [98.4, 42.9], 'player': {'id': 65744, 'name': 'Mduduzi Mdantsane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [104.1, 31.7], 'player': {'id': 65267, 'name': 'Spiwe Given Msimango'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.5, 34.3], 'player': {'id': 134568, 'name': 'Moegamat Yusuf Maart'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.4, 24.6], 'player': {'id': 124278, 'name': 'Edson Daniel Castillo García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [116.2, 38.2], 'player': {'id': 140924, 'name': 'Brandon Petersen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 40.2], 'player': {'id': 70252, 'name': 'Thatayaone Ditlhokwe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 22.8], 'player': {'id': 65766, 'name': 'Alton Zitha Kwinika'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [81.0, 53.0], 'player': {'id': 65550, 'name': 'Reeve Frosler'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 38.4], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.2, 43.4], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [97.5, 29.3], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}]",-0.0078966608,NA,NA,"a4a18d90-437d-40cd-85c7-2074bec610e2","Blocked",0.0048470837,-0.0056506866,"",0.01049777,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:32:39.138","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85.9733333333333,50.7025
"362","","","","","","","","","","","","","","","","","","","",2.159995,"","","","","","","","","","","","","f8e2a80e-5285-47e8-9a32-e649b2d5a2ee",1350,"","[71.6, 54.7]",3901946,34,"",0.009425247,0.009203899,0.0002213484,0.029774113,0.02213375,0.007640362,0.0074190134,"","","",-1.0476608,"69c7b426-f640-44b8-859e-a90bb92ce191","Right Foot","","[94.9, 14.3]","","Low Pass","",46.637432,"","",25,"Midfield third - Right - To left - Long - High Pass",0.9996452172,0.7333430052,"Iqraam Rayners","True","","True","","","",1,"Regular Play","Andre Ernest De Jong",64606,"Center Attacking Midfield",75,"Stellenbosch FC",3710,"['36e950cd-703d-415d-a049-3c7f53ed78f9']",9,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:34:09.232","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",61.62,21.93
"462","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","36e950cd-703d-415d-a049-3c7f53ed78f9",1351,"","[94.9, 14.3]",3901946,34,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",75,"Stellenbosch FC",3710,"['f8e2a80e-5285-47e8-9a32-e649b2d5a2ee']",11,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:34:11.392","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81.8133333333333,56.27
"562","","","","","","","[98.9, 24.9]","","","","","","","","","","","","",1.554473,"","","","","","","","","","","","","56776354-ca3c-448e-95fb-eec5968dbb77",1352,"","[94.9, 14.3]",3901946,34,"",0.009064853,0.009425247,-0.0003603939,0.043581307,0.029774113,0.013807194,0.014167588,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",75,"Stellenbosch FC",3710,"['36e950cd-703d-415d-a049-3c7f53ed78f9', '69c7b426-f640-44b8-859e-a90bb92ce191']",11,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:34:11.392","Carry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81.8133333333333,56.27
"60","","","","","","","","","","","","","","","","","","","",0.21042,"","","","","","","","","","","","","69c7b426-f640-44b8-859e-a90bb92ce191",1353,"","[98.9, 24.9, 0.0]",3901946,34,"",0.009064853,0.009064853,0,0.027320463,0.043581307,-0.016260844,-0.016260844,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",75,"Stellenbosch FC",3710,"['3d2aa38c-cce2-4023-90b6-fe9e10966f02', 'dddc9b63-09ec-4d9a-8ea7-037f802c6fd4']",12,"","Right Foot","[103.0, 28.4]","","[{'location': [94.0, 30.9], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [91.6, 23.4], 'player': {'id': 65785, 'name': 'Fawaaz Basadien'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [102.3, 54.0], 'player': {'id': 65550, 'name': 'Reeve Frosler'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.7, 47.0], 'player': {'id': 70252, 'name': 'Thatayaone Ditlhokwe'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.2, 37.7], 'player': {'id': 65267, 'name': 'Spiwe Given Msimango'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.2, 28.8], 'player': {'id': 65766, 'name': 'Alton Zitha Kwinika'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.0, 46.1], 'player': {'id': 134568, 'name': 'Moegamat Yusuf Maart'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 33.8], 'player': {'id': 124278, 'name': 'Edson Daniel Castillo García'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 36.7], 'player': {'id': 140924, 'name': 'Brandon Petersen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.6, 58.7], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [95.6, 44.5], 'player': {'id': 64606, 'name': 'Andre Ernest De Jong'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}]",-0.0045395587,NA,NA,"f8e2a80e-5285-47e8-9a32-e649b2d5a2ee","Blocked",0.1020192504,0.0746987909,"",0.027320463,"Normal","Open Play","","","","Stellenbosch FC",3710,"00:34:12.946","Shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85.28,46.8775
"263","","","","","","","","","","","","","","","","","","","",0.590607,"","","","","","","","","","","","","ed2cc656-ac9d-4b2b-a158-09b0161a508b",1961,"","[92.1, 4.6]",3901946,49,"",0.009858245,0.00826034,0.0015979046,0.038866863,0.023720061,0.015146801,0.013548897,"","","",1.1315341,"ac2ec6e8-6baf-4d0d-b0ed-e83b9dca5b5b","Left Foot","","[99.9, 21.2]","","Ground Pass","",18.341211,"","",49,"Attacking third - Left - Backwards - Short - Ground Pass",0.6640306507,0.6402359009,"Ashley Du Preez","True","","","","","",2,"Regular Play","Reeve Frosler",65550,"Left Back",109,"Kaizer Chiefs FC",3709,"['34cc1aaf-2a08-4cb3-856c-86d735b91c7b']",40,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:04:40.446","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",79.3866666666667,64.515
"363","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","34cc1aaf-2a08-4cb3-856c-86d735b91c7b",1962,"","[99.9, 21.2]",3901946,49,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",109,"Kaizer Chiefs FC",3709,"['ed2cc656-ac9d-4b2b-a158-09b0161a508b']",41,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:04:41.037","Ball Receipt*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.1466666666667,50.405
"463","","","","","","","[99.9, 22.0]","","","","","","","","","","","","",0.993955,"","","","","","","","","","","","","ea582dd1-b5bc-481e-b698-22b7df3f0d5f",1963,"","[99.9, 21.2]",3901946,49,"",0.008078199,0.009858245,-0.0017800462,0.03484632,0.038866863,-0.004020542,-0.0022404958,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",109,"Kaizer Chiefs FC",3709,"['34cc1aaf-2a08-4cb3-856c-86d735b91c7b', 'ac2ec6e8-6baf-4d0d-b0ed-e83b9dca5b5b', 'c350767b-2697-43ee-8c0a-ae68424cba1e']",41,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Kaizer Chiefs FC",3709,"00:04:41.037","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.1466666666667,50.405
"61","","","","","","","","","","","","","","","","","","","",0.021983,"","","","","","","","","","","","","ac2ec6e8-6baf-4d0d-b0ed-e83b9dca5b5b",1965,"","[99.9, 22.0, 0.53]",3901946,49,"",0.008078199,0.008078199,0,0.010612918,0.03484632,-0.024233403,-0.024233403,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",109,"Kaizer Chiefs FC",3709,"['2af87390-6ab8-47a8-8323-4ad33c4904e3', 'c350767b-2697-43ee-8c0a-ae68424cba1e', 'd6fa1095-2264-4c61-ab10-75e257b4651f']",42,"","Right Foot","[100.8, 22.9]","","[{'location': [102.8, 12.3], 'player': {'id': 67970, 'name': 'Pule Sydney Mmodi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.1, 38.0], 'player': {'id': 65788, 'name': 'Sage Shane Stephens'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.2, 10.4], 'player': {'id': 74483, 'name': 'Devon Titus'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [94.2, 17.1], 'player': {'id': 202033, 'name': 'Genino Palace'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 11.2], 'player': {'id': 68032, 'name': 'Sibongiseni Mthethwa'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [98.7, 26.9], 'player': {'id': 65761, 'name': 'Jayden Adams'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [104.9, 9.5], 'player': {'id': 68611, 'name': 'Dean David van Rooyen'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.7, 22.3], 'player': {'id': 262048, 'name': 'Thabo Brendon Moloisane'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 23.4], 'player': {'id': 304401, 'name': 'Ismaël Olivier Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.6, 40.0], 'player': {'id': 65785, 'name': 'Fawaaz Basadien'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.0, 4.7], 'player': {'id': 65550, 'name': 'Reeve Frosler'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [94.1, 19.0], 'player': {'id': 124278, 'name': 'Edson Daniel Castillo García'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [99.7, 30.5], 'player': {'id': 69181, 'name': 'Tebogo Potsane'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",-0.0061643869,NA,NA,"ed2cc656-ac9d-4b2b-a158-09b0161a508b","Blocked",0.0193162821,0.0087033641,"",0.010612918,"Half Volley","Open Play","","","","Kaizer Chiefs FC",3709,"00:04:42.031","Shot","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",86.1466666666667,49.3425
"165","","","","","","","","","","","","","","","","","","","",1.439986,"","","","","","","","","","","","","7952e75b-bce8-40a2-a077-8d4fb4047f6d",2317,"","[85.4, 74.0]",3901946,62,"",0.008571064,0.008651041,-7.99773e-05,0.12486129,0.023001678,0.101859614,0.10193959,"","","",-0.8463751,"e11d219d-8043-4862-a40c-b6eff37a4cef","Right Foot","True","[107.7, 48.8]","","High Pass","",33.650112,"","",40,"Attacking third - Right - To left - Short - High Pass",0.9394894945,0.2688989639,"Iqraam Rayners","True","","","","","",2,"From Throw In","Dean David van Rooyen",68611,"Right Back",129,"Stellenbosch FC",3710,"['cfab4b94-3a73-4304-bdc3-dd564ef68ef0']",21,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:17:21.311","Pass","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",73.58,5.52500000000001
"364","","","","","","","","","","","","","","","","","","","",NA,"","","","","","","","","","","","","cfab4b94-3a73-4304-bdc3-dd564ef68ef0",2319,"","[107.7, 48.8]",3901946,62,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Right Center Forward",129,"Stellenbosch FC",3710,"['7952e75b-bce8-40a2-a077-8d4fb4047f6d', '84f5e183-638c-49e1-aaa3-70a891bc2bcf']",22,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:17:22.751","Ball Receipt*","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.9066666666667,26.945
"464","","","","","","","[108.1, 44.0]","","","","","","","","","","","","",2.394443,"","","","","","","","","","","","","bada0faa-2bdf-43e1-b9ac-cf04bcfbc04c",2320,"","[107.7, 48.8]",3901946,62,"",0.009437475,0.008571064,0.0008664113,0.15942316,0.12486129,0.034561865,0.033695456,"","","",NA,"","","","","","","",NA,"","",NA,"",NA,NA,"","","","","","","",2,"From Throw In","Iqraam Rayners",66719,"Right Center Forward",129,"Stellenbosch FC",3710,"['84f5e183-638c-49e1-aaa3-70a891bc2bcf', 'cfab4b94-3a73-4304-bdc3-dd564ef68ef0', 'e11d219d-8043-4862-a40c-b6eff37a4cef', 'fc275e6d-6649-49f2-a550-87e3b5594b99']",22,"","","","","",NA,NA,NA,"","",NA,NA,"",NA,"","","","","","Stellenbosch FC",3710,"00:17:22.751","Carry","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","",92.9066666666667,26.945
